,frame_id,timer_sec,type,node_id,robot,x,y,z,length,width,height,heading_ang,heading_rad
0,13,1608793388.314973,VEHICLE,2,False,2040.819249289772,41617.06489906634,-4.200927858338479,4.312783716090739,2.0122606879572666,0.0,0,0
1,14,1608793388.817278,VEHICLE,2,False,2042.4571870305888,41619.61740008412,-4.313398050694806,4.445146855427677,2.062254562652727,0.0,57.311745014979536,1.0002786505748398
2,15,1608793389.318896,VEHICLE,2,False,2044.5810896351413,41621.816188259014,-4.418464465092162,4.391605597172272,2.0102557288635134,0.0,45.99248319986857,0.8027202630058838
3,16,1608793389.86658,VEHICLE,2,False,2046.5744532599058,41624.18914632162,-4.270105367525714,4.182488110422354,1.957610770533115,0.0,49.968624476912886,0.8721170198147592
4,17,1608793390.414988,VEHICLE,2,False,2048.8316590365243,41626.89335737058,-4.203295965786118,4.267270894949694,2.0423164098102706,0.0,50.1482374585861,0.875251857724281
5,18,1608793390.918124,VEHICLE,2,False,2050.6411351277116,41628.96820604001,-4.210380715254658,4.389205480080547,2.0677243890720245,0.0,48.908308355039445,0.8536110123760902
6,19,1608793391.514958,VEHICLE,2,False,2052.8664092081835,41631.82476375151,-4.307310177814502,4.368886341390634,2.0873695819883444,0.0,52.08121422781266,0.908988666711847
7,20,1608793392.01657,VEHICLE,2,False,2054.399668826089,41633.78318334811,-4.307561907002583,4.4180989266583115,2.0989051301123847,0.0,51.94237380536248,0.9065654442052316
8,21,1608793392.518297,VEHICLE,2,False,2056.332199676327,41635.78287320542,-4.316173712955593,4.586317429543917,2.137292476473455,0.0,45.978468369239664,0.8024756580673
9,22,1608793393.115012,VEHICLE,2,False,2058.485833805288,41638.3683593816,-4.280334766440939,4.774504803503102,2.22689680929775,0.0,50.20669446514216,0.8762721249595441
10,23,1608793393.615088,VEHICLE,2,False,2060.1778054449087,41640.288486885656,-4.314353968308262,4.872359287481398,2.1949920696902403,0.0,48.6142486659641,0.8484787026043346
11,24,1608793394.11781,VEHICLE,2,False,2061.897656503766,41642.41361634314,-4.16861517059472,4.756979185265503,2.1475153007610737,0.0,51.01701760470123,0.8904149317499475
12,25,1608793394.618301,VEHICLE,2,False,2063.470124405607,41644.35407692423,-4.028900957188284,4.546557214011017,2.0515800237188206,0.0,50.980141350959,0.8897713197063446
13,26,1608793395.119314,VEHICLE,2,False,2065.40704677071,41646.414619720825,-4.182874606872399,4.482005510597578,2.0546169047409855,0.0,46.77129058147855,0.8163130160538139
14,27,1608793395.716076,VEHICLE,2,False,2067.1529961323104,41648.21102310404,-4.249166421838856,4.654462895134286,2.0867456552277215,0.0,45.81601332473225,0.7996402826541718
15,28,1608793396.218307,VEHICLE,2,False,2068.747770036767,41649.6229399242,-4.267606713420488,4.713842708620919,2.0992789843035338,0.0,41.51974486079371,0.7246562524088449
16,28,1608793396.218307,VEHICLE,3,False,2038.3657115284411,41612.87806572663,-4.57999732150007,4.312840257104737,1.9787626655928043,0.0,0,0
17,29,1608793396.815505,VEHICLE,4,False,2041.1262101841337,41615.95061821219,-4.398557710415838,4.267885500761058,1.966671842240823,0.0,0,0
18,30,1608793397.317698,VEHICLE,4,False,2043.4492159851357,41618.89743205533,-4.1229826006970525,4.233926777510146,1.9411907198443765,0.0,51.750898355872884,0.903223567174902
19,31,1608793397.91609,VEHICLE,4,False,2046.035942763837,41622.02189696383,-4.131889612742173,4.251624253524766,2.03407997589995,0.0,50.378835510961416,0.8792765529869165
20,31,1608793397.91609,VEHICLE,5,False,2086.4545576480987,41671.2678433902,-4.0871862202953615,4.389092300067071,1.9629253827155737,0.0,0,0
21,32,1608793398.418433,VEHICLE,4,False,2048.0345431603273,41624.654633638434,-4.10742033948369,4.301110261096718,2.11700387627924,0.0,52.79662426523827,0.9214749273667399
22,32,1608793398.418433,VEHICLE,6,False,2085.760551965438,41670.416731480116,-4.03639602577323,4.367777958543633,1.9744755158174243,0.0,0,0
23,33,1608793399.016898,VEHICLE,4,False,2050.464260623103,41627.58387383455,-4.101878865972594,4.545871729304569,2.121002586253626,0.0,50.32530481389337,0.8783422660721915
24,33,1608793399.016898,VEHICLE,8,False,2084.750561710806,41668.85827485086,-4.119029291782278,4.24764630510552,1.9653841203880882,0.0,0,0
25,34,1608793399.516998,VEHICLE,4,False,2052.8428843651513,41630.35085090014,-4.193573428547682,4.3596430312372005,2.0991573330094297,0.0,49.31609497813398,0.8607282315946789
26,35,1608793400.116355,VEHICLE,4,False,2055.0869760693813,41633.371161276664,-4.097422192574525,4.2993694049967415,2.0832101093764437,0.0,53.387637703896054,0.9317900577948517
27,35,1608793400.116355,VEHICLE,11,False,2082.86443490828,41666.87854429628,-3.962294849383683,4.330985739967556,1.9640031129409201,0.0,0,0
28,36,1608793400.717771,VEHICLE,4,False,2057.4713501375004,41636.0908964451,-4.200251788247372,4.526701876198566,2.1930523854502435,0.0,48.75916656428275,0.8510079970750654
29,36,1608793400.717771,VEHICLE,11,False,2081.9277420451085,41665.82093294396,-4.044251160132012,4.325242394278186,1.964085505240555,0.0,-131.53029466035247,-2.2956367079414672
30,37,1608793401.316155,VEHICLE,4,False,2059.361058722123,41638.48528463668,-4.011611864810578,5.114541577809986,2.3139427417986207,0.0,51.718651480137076,0.9026607530198307
31,37,1608793401.316155,VEHICLE,11,False,2081.263995183084,41664.94215831671,-3.967090186632085,4.359040108988854,1.9815610942114084,0.0,-127.0640991777416,-2.2176868917322103
